"","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Pdgfrl",3.15567214075682,2.55767628963025,3.09751622448616,3.78162511139453,3.35987887346571,3.00026837539876
"Mtus1",1.65079592266726,2.31974367503865,2.34319264003948,1.99992710053569,2.4307167545531,2.02887820960346
"Pcm1",4.72727949763118,4.11276378796623,4.72909600495469,4.32352448943973,4.62337510705286,4.1967371023182
"Asah1",7.18836554453164,7.41064486663572,7.62421932434889,7.55031613464396,7.508649934858,7.76537653632112
"Frg1",4.06881614062991,2.80869913062234,2.79719708908466,3.68074045923304,3.66721223307877,3.53177856796953
"Fat1",6.94285390817811,6.80399170262102,6.85544450196803,6.98419705600178,6.7935566156031,6.65349791130864
"Fam149a",6.73117307177169,6.9205112129875,7.12850489332526,7.57863207148727,6.86166183027043,7.13899823269534
"Sorbs2",3.85006333198777,3.91292625679574,5.1223601810901,4.48182990591731,4.48889269153644,5.25916488602646
"Gm16351",1.65079592266726,1.95363631554836,2.09422497246909,1.913641969516,1.15244687792339,2.5516320406801
"Ufsp2",5.85066334882345,5.83630261178163,5.68521571123939,5.86632560254576,5.7191413032863,5.71572654242011
"Ankrd37",2.38923070284366,2.76186763734438,2.68138247525735,1.72385304881176,2.4307167545531,1.89702919456543
"Snx25",3.99951966097768,4.22060005185824,4.02981562624209,4.00671171178923,3.98847728836592,4.27849863265946
"Cfap97",4.09119453221418,4.44470145462656,4.59148637827759,4.21947024084645,4.45722550343325,4.54396138573352
"Slc25a4",9.36926654038778,9.25081820911027,9.25936375803784,9.69690372945452,9.53336669757083,9.62633369124012
"Acsl1",2.38923070284366,2.3830055180795,3.09751622448616,2.43110014787153,3.39373082213398,3.06314184387745
"Cenpu",1.76655579207879,2.25358008780342,1.90063815606268,1.913641969516,2.49450750174586,1.59053768549306
"Primpol",2.45972491536399,2.80869913062234,2.85179480174196,3.11169170889603,2.96884255183585,2.02887820960346
"Casp3",8.29467427508599,8.35324855673471,8.57544616956877,8.99429915575915,8.44335549614086,8.34998477857209
"Irf2",4.06881614062991,4.07494959637726,4.49186733266641,4.48182990591731,4.35782674245895,4.25175635245653
"Gm39170",3.19752931216874,2.1842357064517,2.85179480174196,3.48520045842633,3.42680663253347,4.22450899127335
"Trappc11",5.23912309631125,5.16491294158538,5.23960674231352,5.02508947723027,4.93061986913542,5.02655362911235
"Rwdd4a",5.68398899381522,5.80776835747367,6.32926876376705,6.04944595527738,5.86504368561137,5.79195151873321
"Gm8623",8.01782629613439,7.98525493688512,8.12722279059409,8.10808138017768,8.11335344350718,8.0400037911765
"Ing2",4.90200770601805,5.25221230513331,5.60006586152132,5.56042355145008,5.19342414696558,5.2988929537939
"Cdkn2aip",3.11256417994624,3.13698331674485,3.38350838693511,3.36028155893919,3.13816984764143,3.18122132528013
"Wwc2",6.44441052281255,6.52076946037513,6.28034709584424,6.75527399954987,6.6041320880468,6.53095878281919
"Dctd",5.71313982853229,5.56341218639557,5.44000193609039,4.83864097796844,4.88374446260953,5.33755626897831
"Aga",5.03493593929583,5.14680077119932,5.31926389841065,5.61612624201582,5.15446154190371,5.14754228897222
"Neil3",3.52793517602082,3.37341741312325,3.74255542933025,3.36028155893919,3.69463043161127,3.77654619601075
"Spcs3",6.56523676236485,6.59278051707501,6.7870457305394,6.73968473105506,6.50307737704559,6.4684576998291
"Cep44",4.13493611920612,3.95516966588638,3.34596272362303,4.34015994428724,3.55201119224874,4.01784498138544
"Fbxo8",5.54498988297053,5.40480080608781,5.0541495887311,5.32164033386016,5.77158017596552,5.43586245276269
"Sap30",5.79039429470949,5.44241057181988,5.51803856334889,5.1809711580329,5.65777551099096,5.11823299576437
"2500002B13Rik",3.49474504736878,3.09980682119028,3.26780645754561,3.22351207179882,3.69463043161127,3.23682416611747
"Hmgb2",7.53092063993162,6.72378978363552,7.31007604119354,6.83666329542758,7.45354246679838,6.66367750465115
"Galnt7",4.90200770601805,5.22657265096978,5.32891876696557,5.64987896998598,5.66472426178674,5.69602396782142
"Hpf1",6.09170221169564,6.04628370105112,6.43139086111222,6.27816511280143,6.2586250609824,5.99102123587332
"Clcn3",6.22922111688377,5.83630261178163,5.96453558376558,5.99270563214338,6.33901392701098,6.3283094537578
"Nek1",0.870561070447464,2.61149678139333,2.79719708908466,2.43110014787153,1.88181564207747,3.06314184387745
"Sh3rf1",2.15437669260835,2.11138918604878,0.893082035783609,1.50526006255554,2.14294457347419,2.46114924268585
"Gm10015",6.25422776585596,5.97621403484871,6.23485273090424,6.61193646123823,6.51081054333253,6.45093129898742
"Cbr4",4.06881614062991,3.91292625679574,3.62207837743433,3.45497006262275,4.28754009047398,3.53177856796953
"Palld",5.18812817751657,5.7668478446242,5.63939438028319,5.1809711580329,5.36535551473738,5.16197662908052
"Anxa10",6.49144010690611,6.32928362931416,6.71155631545575,6.88564860347601,6.695179704122,6.49149986859166
"Cpe",5.5038775364257,5.80776835747367,6.17722678598128,6.46419881718987,6.13897756662227,6.34738041670798
"Msmo1",8.54216347012937,8.40559930601013,8.05197867520006,8.57580334395233,8.4900706168756,8.60103185921095
"Klhl2",4.25872547068836,4.33699774159641,4.32821851853264,4.38894545017892,4.15564329062827,4.6501684656572
"Gm45405",2.38923070284366,0.894841895692927,1.25901527761821,2.08134159948079,2.67052286793163,1.40881848446701
"Tmem192",5.21894091122713,5.20922284747116,5.37624706474521,4.66464921137371,5.13457840427336,4.84166210029067
"Smim31",4.75557700099603,4.55868527804206,4.98255326153693,5.27048315539435,5.26832793856927,5.20443286077737
"Tma16",4.9394923074343,4.84367942034536,4.95787586157542,4.5549118241729,5.08363759142523,5.01069089893185
"Naf1",3.8760728295363,4.70201954653319,4.71443840251848,4.27243527477936,4.15564329062827,4.4991881064479
"Nat2",2.31511418741164,2.61149678139333,1.79314311508787,2.36760517264533,2.87609165200095,2.46114924268585
"Psd3",3.71247978713511,3.46397619907908,3.77116580203317,3.5438247928744,2.72472568010465,3.57556678110855
"Sh2d4a",5.86372130312549,5.4571841786334,5.86186744599848,6.15664110747287,5.99202197833256,6.06968328457895
"Ints10",4.49525678449648,4.51698951882692,4.52584374841379,4.81503326467623,4.62337510705286,4.54396138573352
"Lpl",1.97345879758014,1.33957609166922,1.79314311508787,1.24752811150876,1.56274104832423,2.02887820960346
"Atp6v1b2",5.44427801664047,5.13765869582562,4.97026732449531,5.37911762434122,5.66472426178674,5.28577144647597
"Zfp930",2.06675183851924,1.57451089555163,3.18517243516913,2.94768939735261,2.36397439915429,2.71716870995527
"Gm33178",4.27836242335427,3.77822527027328,3.65315389717225,3.78162511139453,4.15564329062827,3.84970297115924
"Zfp868",3.65354942025939,2.94070961633268,3.95697017462864,3.57226717255951,3.69463043161127,3.73852795430435
"Zfp869",3.42598236199157,2.61149678139333,3.45578969516597,3.14993628827931,3.49076672401328,3.61806500577262
"Gm19893",7.31022221168422,7.36437032084341,6.75517554145371,7.66699921673912,7.26293646030899,7.86578643466591
"Zfp866",2.23698284894031,2.3830055180795,2.48811059456933,0.933517335889103,2.36397439915429,2.63677331011049
"Atp13a1",6.40921782273944,6.72378978363552,6.34362752163452,6.07947971601152,6.50694914161926,6.48002478630048
"Gmip",4.19815809425519,4.57232030549364,3.85374245745196,4.3066949743307,4.2324825384064,3.88493568129438
"Lpar2",3.65354942025939,3.60331706418307,3.14200996163758,3.36028155893919,3.49076672401328,3.29036331135562
"Ndufa13",8.87844324179091,8.97418585977819,9.09651573414501,9.17728637029631,8.92571388427008,8.93943192483252
"Gatad2a",6.91489801152835,6.8772251231275,6.7262430801168,6.01877364036624,6.68154095696914,6.77585436760222
"Mau2",4.21863105094383,4.18554265395136,4.02981562624209,4.49674545837755,4.60903689744004,4.72984100568217
"Sugp1",5.86372130312549,5.6750458090265,5.54314013164132,5.45744840838515,5.32205922454137,5.37521041795049
"Tm6sf2",2.52693445426876,1.95363631554836,2.48811059456933,1.82186614219695,2.77696558888671,2.71716870995527
"Rfxank",3.90162170915589,3.37341741312325,3.68357414279043,3.5438247928744,3.84902227249046,3.95292033579608
"Nr2c2ap",4.06881614062991,4.9414833955552,4.49186733266641,4.77888117459878,4.81044568763149,4.96202858242096
"Borcs8",6.00596197864957,6.13624202025678,6.07766333725961,6.20285195068623,5.93568589262518,6.20129414939155
"Tmem161a",5.20874294676488,5.35833537406184,5.1443987274169,5.06566713695356,4.90737253935989,5.3875465298852
"Slc25a42",2.15437669260835,2.80869913062234,1.55065801426382,2.43110014787153,3.13816984764143,2.7933195022932
"Armc6",4.31685221977512,4.27163882307646,3.85374245745196,4.20137412737847,4.0104634006824,4.25175635245653
"Sugp2",4.76952029939888,4.32093350201153,4.94537704430358,4.43613506680641,4.35782674245895,4.25175635245653
"Homer3",5.35462381530483,5.76090614428497,5.37624706474521,5.27913631922439,5.60094670316548,5.75434239157451
"Ddx49",3.35377751737055,3.2767912210546,3.26780645754561,3.57226717255951,3.09766450340868,3.91932842976517
"Cope",7.59692098868647,8.06819065207457,7.63203959974821,7.97194011616437,7.71016967572137,7.94304044506516
"Upf1",3.65354942025939,3.99621125683959,4.20780246777612,3.80578127711287,3.87322111800584,3.95292033579608
"Crtc1",3.5603788840921,3.6808877773845,3.4906161732574,3.25893908153402,3.63926284439274,3.69948066809513
"Klhl26",2.65263217152345,2.80869913062234,3.05160648256656,2.66035293953188,3.42680663253347,2.71716870995527
"Crlf1",1.76655579207879,1.05879712119898,3.0041876367345,1.09904919180961,1.97421078844853,-0.19578307689815
"Rex1bd",6.11373108161006,6.53127944547239,6.60830624259302,5.86057150328626,6.00302994013725,6.22897928857325
"Uba52",10.661252535929,10.7127451170786,10.8882796388577,10.374083558933,10.9595957725146,10.8772732583724
"Kxd1",4.69841583419785,4.63862694142874,4.32821851853264,4.42057607087463,4.56514691204827,5.21831175625244
"Fkbp8",5.49551258500724,6.388288327552,6.27536243564858,5.56750514391526,5.60094670316548,6.40918885263725
"Ell",5.28837686774252,5.4571841786334,5.04246089785116,5.3047886961425,5.36535551473738,5.10335199306567
"Isyna1",6.13003476621704,6.34922120455752,6.34362752163452,5.75906804032195,6.41515885737772,6.42722656059206
"Ssbp4",5.03493593929583,5.30216381016865,4.65427179979694,4.37286622130365,4.89560687224091,4.60861908429662
"Pgpep1",4.68376452312638,4.9414833955552,4.66955031924042,4.97270781924043,4.95349852843751,5.14754228897222
"Lsm4",8.72768784891093,8.70926396957657,8.80809634027447,8.70102507057254,8.55040636870243,8.60235549389198
"Jund",6.14615626224967,6.82692355582826,6.51412007830454,6.11857621468876,6.4677558136162,6.49149986859166
"Gm3336",2.38923070284366,2.11138918604878,1.79314311508787,2.23156192092153,1.88181564207747,1.89702919456543
"Rab3a",3.92672600207469,3.95516966588638,4.28918600731575,3.82953962911494,3.9661509242411,3.73852795430435
"Mpv17l2",4.837284312612,4.13130558597591,5.3095439815471,4.59704752360778,5.84682911041052,5.17626798128339
"Ifi30",6.48722748061787,6.30089987020687,6.46242469371665,6.27384210491341,6.50307737704559,6.60677941195924
"Pik3r2",5.7557905726298,5.97621403484871,5.55141119605264,5.10513465074117,5.88303115911891,5.76383698637809
"2010320M18Rik",3.49474504736878,3.34192231615362,3.4906161732574,3.48520045842633,3.82441059659312,3.88493568129438
"Mast3",4.25872547068836,4.70201954653319,4.71443840251848,4.21947024084645,4.73322256039689,4.72984100568217
"Arrdc2",2.7115992619406,3.20858016015613,2.41747046930884,2.49191803128121,2.67052286793163,2.26114355753582
"Ccdc124",5.5368606057326,6.39213747924901,6.30011527616434,4.43613506680641,5.56425728433061,5.76383698637809
"Rpl18a",11.624208681553,11.6403254225225,11.9192750396485,11.6301260784955,11.6877677026268,11.8096318001644
"Map1s",6.05232329202166,5.80776835747367,5.86850275783725,5.11483510307958,5.44015786208926,5.49406716959542
"Haus8",5.25902683898872,5.05266351609743,5.19806572709237,5.20841267730225,5.23136210771748,4.4991881064479
"Myo9b",5.011660436811,5.39715975081567,5.40391627122494,5.34655436971749,5.21251782862602,5.0422438404568
"Use1",7.03231143983795,6.72073198648061,6.74799664014929,7.02592461135693,6.76150393589779,6.81748017677019
"Ocel1",2.65263217152345,3.60331706418307,2.90440142713285,3.22351207179882,2.82737980900929,3.29036331135562
"Nr2f6",7.05810168304947,6.96253630563116,6.78353916707586,6.20739265696723,6.83110286691563,6.69379229135356
"Babam1",7.37093007038481,7.66087488276532,7.54151812209172,7.38178116609645,7.24913329684276,7.42288915158909
"Ankle1",4.13493611920612,4.57232030549364,4.66955031924042,3.42409263347983,3.49076672401328,3.95292033579608
"Abhd8",5.011660436811,4.90961313828979,5.35750164612682,5.21744507110107,4.88374446260953,4.84166210029067
"Mrpl34",7.93518971086712,7.80643291147688,7.80803356055201,7.92859743223652,7.84780757468053,8.00039128809598
"Dda1",6.37770385187119,6.74501479589912,5.4838756326616,5.57455214549906,6.30383734136496,6.28939415072963
"Ano8",2.15437669260835,1.7764917174018,2.18207540977542,0.933517335889103,1.56274104832423,1.89702919456543
"Gtpbp3",4.91461109883925,4.75080146621246,4.60744074818979,4.59704752360778,4.15564329062827,4.45298068544762
"Bst2",5.37300591444547,5.38175514823697,5.40391627122494,5.23534195922932,4.83529470492732,5.07312143690008
"Mvb12a",5.28837686774252,6.05602151888524,5.7296264025721,5.07563569842688,5.94713047534177,5.20443286077737
"Pgls",7.11381439562407,7.05769759379968,6.93029201865018,6.44894114557541,6.97780883167188,6.72329129456618
"Colgalt1",8.30068817171471,7.99414630779651,7.66099379171164,7.47134273926563,7.81850918914201,7.62395630116206
"Unc13a",3.02228029476958,2.94070961633268,2.74045162029011,1.913641969516,2.55559668513252,2.86565150151664
"Jak3",2.52693445426876,2.25358008780342,2.5554527502089,1.72385304881176,1.78309583063871,2.86565150151664
"B3gnt3",5.60842589337978,5.86981505793397,5.74413127525878,5.2530195509163,5.40739022195999,5.50543153831666
"Fcho1",3.99951966097768,3.6808877773845,3.68357414279043,3.25893908153402,3.84902227249046,3.95292033579608
"Zfp617",4.78333012812048,4.63862694142874,4.98255326153693,4.66464921137371,4.34057349287766,4.92865055058477
"Zfp961",2.82276105642206,2.1842357064517,2.79719708908466,3.14993628827931,3.49076672401328,3.39182608652142
"Gm45734",4.47837694655036,3.75449962937953,2.61979119336689,3.29351695090213,3.35987887346571,3.18122132528013
"Tpm4",6.02352252209266,6.25090381620958,8.23897864939127,7.85526430518454,6.65387045125805,8.40563155188809
"Rab8a",6.91489801152835,7.16732643680637,6.56810900523357,6.80705181255137,6.95247896645267,7.10578467380275
"Fam32a",6.38677830553031,6.19471174766594,6.48418998940095,6.44125136915757,6.65037402195769,6.58551990827471
"Ap1m1",6.23927584969704,6.42256648180261,6.21416318144629,5.76524066539359,6.31271222292548,6.19428904908668
"Klf2",1.97345879758014,1.86778119808812,1.79314311508787,3.07240562731848,2.96884255183585,3.18122132528013
"Eps15l1",4.56086786578394,4.44470145462656,4.40325150291614,4.3066949743307,4.50446938246622,3.91932842976517
"Calr3",1.76655579207879,2.66338147129405,2.00067616662666,2.23156192092153,2.22044522626453,3.18122132528013
"1700030K09Rik",3.59210900733961,3.0616469359772,3.30741377857489,2.15840608504692,3.45914109814435,2.5516320406801
"Cherp",6.11918614050519,6.17250293485473,6.30501528607851,5.61612624201582,5.72580135008745,5.90782158944192
"Slc35e1",5.85720709950454,5.65596300278825,5.55141119605264,5.48762745616162,5.53421878513311,5.5932608001921
"Med26",3.90162170915589,3.77822527027328,4.42141547256786,3.75705758265082,3.89702075441013,3.77654619601075
"Gm35857",2.31511418741164,2.94070961633268,2.09422497246909,3.11169170889603,2.67052286793163,2.86565150151664
"Smim7",6.4400580979704,6.13624202025678,5.92051444431285,6.54534816316265,6.04624061093482,6.06968328457895
"Tmem38a",3.92672600207469,3.75449962937953,4.05330238467337,4.00671171178923,3.89702075441013,3.73852795430435
"Sin3b",7.31735875172129,7.28585706441623,7.18009074331246,7.61668071282054,7.52592517369157,7.43482589251368
"Large1",3.46077334248254,3.37341741312325,4.32821851853264,4.38894545017892,3.9661509242411,3.88493568129438
"Hmgxb4",3.8760728295363,3.99621125683959,3.52462172270805,3.62752306139085,4.25106949844881,3.29036331135562
"Tom1",4.52843527671162,4.48850745178215,4.49186733266641,3.78162511139453,4.39172631565682,4.38077026398047
"Hmox1",7.76815531987301,7.74905932118557,7.5723273598259,7.7487079599437,7.43333971175898,7.51009644458007
"Mcm5",7.28617551573758,7.0841121353176,7.39754931302475,7.2091481819914,7.10075217898742,6.99324425032191
"Gm7984",5.96413652185721,6.45604905993583,5.67767917531401,6.06953777172423,5.81595093809161,6.24939997631143
"Nr3c2",4.46129727046505,3.95516966588638,4.00594017193134,4.46675853406739,4.30543537949346,4.45298068544762
"Arhgap10",4.66896289256917,4.3046883729352,4.49186733266641,4.42057607087463,4.60903689744004,4.58738687302213
